date,gender,Age_range,country,followers
04/11/24,Male,18-24,Tunisia,2
04/11/24,Male,25-34,France,2
04/11/24,Male,25-34,Other,2
04/11/24,Male,25-34,Tunisia,3
04/11/24,Male,35-44,France,2
04/11/24,Male,35-44,Tunisia,2
04/11/24,Male,45+,Tunisia,3
04/12/24,Female,18-24,France,1
04/12/24,Female,25-34,France,1
04/12/24,Female,25-34,Tunisia,3
04/12/24,Female,35-44,France,1
04/12/24,Female,35-44,Tunisia,2
04/12/24,Male,18-24,Other,1
04/12/24,Male,25-34,France,2
04/12/24,Male,25-34,Other,1
04/12/24,Male,45+,Other,1
04/13/24,Female,25-34,Tunisia,1
04/14/24,Female,35-44,Other,1
04/15/24,Male,25-34,Tunisia,1
04/16/24,Male,35-44,Tunisia,1
04/18/24,Female,18-24,Tunisia,1
04/18/24,Male,18-24,Tunisia,1
04/18/24,Male,25-34,Other,1
04/19/24,Male,18-24,Tunisia,1
04/20/24,Female,25-34,Other,1
04/20/24,Female,35-44,Tunisia,1
04/20/24,Male,25-34,Tunisia,1
04/21/24,Female,25-34,Tunisia,1
04/21/24,Male,18-24,Tunisia,1
04/21/24,Male,35-44,Tunisia,1
04/22/24,Female,25-34,Tunisia,1
04/22/24,Female,35-44,Tunisia,1
04/22/24,Male,25-34,Tunisia,1
04/23/24,Female,18-24,Other,1
04/23/24,Female,25-34,Tunisia,1
04/23/24,Male,45+,Tunisia,1
04/24/24,Female,18-24,France,1
04/24/24,Male,18-24,Tunisia,1
04/24/24,Male,35-44,Other,1
04/25/24,Female,25-34,Other,1
04/26/24,Female,18-24,Tunisia,1
04/27/24,Male,18-24,Tunisia,1
05/01/24,Female,25-34,Tunisia,1
05/02/24,Female,18-24,France,1
05/02/24,Male,25-34,Tunisia,1
05/03/24,Male,18-24,Tunisia,1
05/04/24,Female,18-24,Tunisia,1
05/05/24,Female,25-34,France,1
05/05/24,Male,25-34,France,1
05/06/24,Female,25-34,Tunisia,2
05/07/24,Female,18-24,France,1
05/07/24,Female,18-24,Other,1
05/07/24,Female,35-44,France,1
05/07/24,Female,35-44,Tunisia,1
05/07/24,Male,35-44,Tunisia,1
05/08/24,Male,18-24,Tunisia,1
05/08/24,Male,35-44,France,1
05/09/24,Female,25-34,Tunisia,1
05/09/24,Male,25-34,France,1
05/09/24,Male,25-34,Tunisia,1
05/10/24,Female,18-24,France,1
05/10/24,Female,25-34,France,2
05/10/24,Female,25-34,Tunisia,1
05/10/24,Female,35-44,France,1
05/10/24,Male,35-44,Tunisia,1
05/11/24,Female,18-24,Tunisia,2
05/11/24,Female,35-44,France,2
05/11/24,Male,45+,France,1
05/12/24,Female,18-24,Tunisia,2
05/12/24,Female,25-34,Tunisia,1
05/12/24,Female,35-44,Tunisia,1
05/12/24,Male,18-24,France,1
05/12/24,Male,25-34,Tunisia,2
05/12/24,Male,35-44,France,1
05/13/24,Female,25-34,Tunisia,1
05/13/24,Male,25-34,France,1
05/14/24,Female,18-24,France,1
05/14/24,Female,35-44,France,1
05/16/24,Female,25-34,Tunisia,1
05/16/24,Male,18-24,France,1
05/16/24,Male,25-34,Other,1
05/17/24,Female,18-24,Tunisia,1
05/18/24,Male,25-34,Tunisia,1
05/18/24,Male,35-44,Other,1
05/20/24,Female,25-34,Tunisia,1
05/20/24,Female,35-44,Tunisia,2
05/20/24,Male,25-34,Tunisia,1
05/21/24,Female,18-24,Tunisia,1
05/21/24,Female,35-44,France,1
05/21/24,Male,25-34,Tunisia,1
05/23/24,Female,18-24,Tunisia,1
05/23/24,Female,25-34,Tunisia,1
05/23/24,Male,18-24,France,1
05/23/24,Male,25-34,France,1
05/24/24,Male,25-34,Tunisia,1
05/24/24,Male,45+,France,1
05/25/24,Female,18-24,Tunisia,1
05/25/24,Female,25-34,France,1
05/25/24,Male,35-44,France,1
05/26/24,Female,18-24,France,1
05/28/24,Female,35-44,France,1
05/28/24,Male,25-34,France,1
05/30/24,Female,25-34,France,2
05/30/24,Female,35-44,Tunisia,1
05/30/24,Male,18-24,Tunisia,1
05/30/24,Male,35-44,France,1
05/31/24,Female,18-24,France,1
05/31/24,Female,35-44,France,1
05/31/24,Female,35-44,Tunisia,1
05/31/24,Male,18-24,Tunisia,1
05/31/24,Male,35-44,Tunisia,1
06/01/24,Female,35-44,Tunisia,1
06/04/24,Female,35-44,Tunisia,1
06/04/24,Female,45+,Tunisia,1
06/04/24,Male,18-24,France,1
06/04/24,Male,18-24,Tunisia,1
06/04/24,Male,35-44,Tunisia,1
06/06/24,Female,18-24,Tunisia,1
06/07/24,Female,25-34,Tunisia,1
06/07/24,Female,35-44,France,1
06/07/24,Female,35-44,Tunisia,2
06/07/24,Female,45+,Tunisia,1
06/07/24,Male,18-24,France,1
06/07/24,Male,25-34,France,2
06/07/24,Male,45+,Other,1
06/08/24,Female,25-34,Tunisia,2
06/08/24,Male,45+,France,1
06/10/24,Female,45+,Tunisia,1
06/11/24,Male,25-34,Tunisia,1
06/12/24,Female,35-44,Tunisia,1
06/14/24,Female,18-24,Tunisia,1
06/15/24,Female,25-34,France,1
06/15/24,Female,25-34,Tunisia,1
06/15/24,Female,35-44,Tunisia,1
06/15/24,Male,25-34,France,1
06/16/24,Female,25-34,Tunisia,1
06/16/24,Female,35-44,Tunisia,1
06/16/24,Female,45+,France,1
06/16/24,Male,18-24,Other,1
06/17/24,Male,25-34,Tunisia,1
06/18/24,Female,35-44,Tunisia,1
06/19/24,Female,18-24,France,1
06/19/24,Female,25-34,Tunisia,1
06/19/24,Male,18-24,Tunisia,1
06/19/24,Male,25-34,France,1
06/20/24,Female,25-34,France,1
06/20/24,Female,45+,France,1
06/22/24,Female,25-34,Other,1
06/23/24,Female,18-24,Other,1
06/23/24,Female,25-34,Other,1
06/23/24,Female,25-34,Tunisia,1
06/23/24,Male,25-34,France,1
06/23/24,Male,25-34,Tunisia,2
06/23/24,Male,45+,France,1
06/24/24,Male,18-24,Tunisia,1
06/25/24,Female,18-24,Tunisia,1
06/25/24,Male,25-34,Tunisia,1
06/26/24,Female,25-34,Tunisia,1
06/26/24,Male,25-34,France,1
06/26/24,Male,25-34,Tunisia,1
06/27/24,Female,18-24,France,1
06/27/24,Female,18-24,Tunisia,1
06/29/24,Female,18-24,France,1
06/29/24,Female,18-24,Tunisia,1
06/29/24,Female,35-44,Tunisia,1
06/29/24,Female,45+,Other,1
06/29/24,Female,45+,Tunisia,1
06/29/24,Male,18-24,France,1
06/29/24,Male,25-34,Tunisia,1
06/30/24,Male,25-34,Tunisia,1
07/01/24,Female,25-34,France,2
07/01/24,Female,25-34,Other,1
07/01/24,Female,25-34,Tunisia,1
07/01/24,Female,35-44,Tunisia,1
07/01/24,Male,18-24,Tunisia,1
07/01/24,Male,35-44,Tunisia,1
07/02/24,Female,35-44,Tunisia,1
07/02/24,Male,25-34,Tunisia,2
07/03/24,Female,18-24,Tunisia,2
07/03/24,Female,45+,Tunisia,1
07/03/24,Male,18-24,Tunisia,1
07/03/24,Male,35-44,France,1
07/04/24,Female,25-34,Tunisia,1
07/04/24,Female,45+,Tunisia,1
07/06/24,Female,18-24,Tunisia,1
07/06/24,Female,25-34,Tunisia,1
07/06/24,Female,45+,Tunisia,1
07/06/24,Male,18-24,Tunisia,1
07/06/24,Male,25-34,Tunisia,2
07/06/24,Male,35-44,Tunisia,1
07/07/24,Female,45+,France,1
07/07/24,Male,25-34,France,1
07/08/24,Female,18-24,Tunisia,1
07/08/24,Female,25-34,France,1
07/08/24,Female,25-34,Tunisia,1
07/09/24,Female,18-24,France,1
07/09/24,Female,35-44,Tunisia,1
07/10/24,Female,18-24,Other,1
07/10/24,Female,25-34,Tunisia,1
07/11/24,Female,18-24,Other,2
07/11/24,Female,18-24,Tunisia,1
07/11/24,Female,25-34,Tunisia,1
07/11/24,Female,35-44,France,1
07/11/24,Male,18-24,Other,1
07/11/24,Male,18-24,Tunisia,1
07/12/24,Female,18-24,Other,1
07/12/24,Male,25-34,Tunisia,1
07/13/24,Female,25-34,Tunisia,1
07/13/24,Female,35-44,Tunisia,2
07/14/24,Female,25-34,Tunisia,2
07/14/24,Male,18-24,France,1
07/14/24,Male,25-34,Tunisia,1
07/14/24,Male,35-44,France,1
07/15/24,Female,18-24,France,1
07/15/24,Female,35-44,Tunisia,1
07/15/24,Male,18-24,Tunisia,1
07/15/24,Male,45+,Tunisia,1
07/16/24,Female,18-24,Tunisia,1
07/16/24,Female,45+,Tunisia,2
07/16/24,Male,18-24,Other,1
07/16/24,Male,25-34,France,1
07/16/24,Male,25-34,Tunisia,2
07/17/24,Female,35-44,Tunisia,1
07/17/24,Male,25-34,France,1
07/18/24,Female,18-24,Tunisia,1
07/18/24,Female,35-44,Tunisia,1
07/18/24,Male,25-34,Tunisia,1
07/20/24,Male,18-24,France,1
07/20/24,Male,25-34,Tunisia,1
07/21/24,Female,25-34,Tunisia,1
07/21/24,Female,35-44,France,1
07/21/24,Female,35-44,Tunisia,1
07/21/24,Male,18-24,France,1
07/23/24,Female,18-24,France,1
07/23/24,Female,25-34,Tunisia,1
07/23/24,Female,35-44,Tunisia,1
07/24/24,Male,45+,Tunisia,1
07/25/24,Female,35-44,Tunisia,4
07/26/24,Female,18-24,Tunisia,1
07/26/24,Female,25-34,Tunisia,1
07/27/24,Female,25-34,Tunisia,1
07/28/24,Male,18-24,Tunisia,1
07/29/24,Female,18-24,Tunisia,1
07/29/24,Male,25-34,Tunisia,1
07/30/24,Male,18-24,Tunisia,1
07/30/24,Male,25-34,Tunisia,2
07/31/24,Female,18-24,France,1
07/31/24,Female,35-44,Tunisia,1
07/31/24,Male,25-34,Tunisia,1
08/01/24,Female,18-24,France,1
08/01/24,Female,18-24,Tunisia,2
08/01/24,Female,35-44,Tunisia,1
08/01/24,Male,25-34,France,1
08/02/24,Female,25-34,Tunisia,2
08/02/24,Male,18-24,Tunisia,1
08/03/24,Female,25-34,Tunisia,1
08/03/24,Female,35-44,France,1
08/03/24,Female,35-44,Tunisia,1
08/03/24,Male,25-34,Tunisia,2
08/04/24,Female,25-34,France,2
08/04/24,Female,25-34,Tunisia,3
08/04/24,Male,18-24,Tunisia,1
08/05/24,Female,25-34,France,2
08/05/24,Female,25-34,Tunisia,1
08/05/24,Female,45+,France,1
08/05/24,Male,18-24,Tunisia,1
08/05/24,Male,25-34,France,1
08/06/24,Female,18-24,France,1
08/06/24,Female,35-44,Tunisia,1
08/06/24,Female,45+,Other,1
08/06/24,Male,18-24,Other,1
08/07/24,Male,25-34,Tunisia,1
08/09/24,Female,18-24,Other,1
08/09/24,Male,18-24,Tunisia,1
08/09/24,Male,25-34,Tunisia,1
08/10/24,Female,25-34,Tunisia,2
08/10/24,Male,25-34,Tunisia,1
08/10/24,Male,45+,Tunisia,1
08/12/24,Female,18-24,Other,2
08/12/24,Female,35-44,Tunisia,1
08/12/24,Male,18-24,Tunisia,1
08/12/24,Male,25-34,France,1
08/12/24,Male,25-34,Other,1
08/13/24,Female,18-24,Tunisia,1
08/13/24,Female,25-34,France,1
08/13/24,Female,35-44,France,1
08/13/24,Male,18-24,Tunisia,2
08/13/24,Male,25-34,Tunisia,1
08/14/24,Female,25-34,France,1
08/14/24,Male,35-44,France,1
08/15/24,Female,25-34,Tunisia,1
08/15/24,Male,18-24,Other,1
08/15/24,Male,25-34,Tunisia,1
08/16/24,Female,25-34,Tunisia,1
08/16/24,Female,35-44,Tunisia,1
08/16/24,Male,18-24,Tunisia,1
08/18/24,Female,18-24,Tunisia,1
08/18/24,Female,35-44,Tunisia,2
08/19/24,Female,18-24,Tunisia,1
08/19/24,Female,35-44,France,1
08/19/24,Male,25-34,France,1
08/19/24,Male,45+,Tunisia,1
08/20/24,Female,18-24,Tunisia,1
08/20/24,Female,35-44,Tunisia,1
08/20/24,Male,25-34,Tunisia,1
08/21/24,Male,18-24,Tunisia,1
08/22/24,Male,18-24,France,1
08/23/24,Male,25-34,Tunisia,1
08/24/24,Male,35-44,France,1
08/25/24,Female,25-34,France,1
08/25/24,Male,18-24,Tunisia,1
08/25/24,Male,35-44,France,1
08/26/24,Female,18-24,Tunisia,1
08/27/24,Female,18-24,France,1
08/27/24,Female,25-34,Tunisia,1
08/27/24,Female,45+,Tunisia,1
08/28/24,Female,35-44,France,1
08/28/24,Female,35-44,Tunisia,1
08/28/24,Male,18-24,Tunisia,1
08/29/24,Female,25-34,Tunisia,1
08/29/24,Female,35-44,Tunisia,1
08/30/24,Female,18-24,Tunisia,1
08/30/24,Male,25-34,Tunisia,1
09/01/24,Female,18-24,Tunisia,1
09/01/24,Female,25-34,France,1
09/01/24,Female,25-34,Tunisia,1
09/01/24,Female,35-44,Other,1
09/01/24,Male,35-44,Tunisia,1
09/01/24,Male,45+,Tunisia,1
09/02/24,Female,18-24,France,1
09/02/24,Female,18-24,Tunisia,1
09/02/24,Female,25-34,France,1
09/02/24,Female,25-34,Tunisia,2
09/02/24,Female,35-44,Tunisia,1
09/02/24,Male,18-24,France,1
09/04/24,Female,35-44,Tunisia,1
09/05/24,Female,18-24,France,1
09/05/24,Female,25-34,Tunisia,1
09/05/24,Female,35-44,France,1
09/05/24,Female,35-44,Tunisia,1
09/05/24,Male,18-24,Tunisia,1
09/05/24,Male,25-34,France,1
09/05/24,Male,45+,Tunisia,1
09/06/24,Female,18-24,France,1
09/06/24,Female,18-24,Tunisia,1
09/06/24,Male,18-24,Tunisia,1
09/07/24,Female,35-44,Tunisia,1
09/07/24,Male,18-24,Other,1
09/07/24,Male,35-44,Tunisia,1
09/08/24,Female,25-34,France,1
09/08/24,Male,45+,France,1
09/09/24,Female,18-24,Other,1
09/09/24,Female,25-34,Tunisia,3
09/09/24,Female,35-44,Tunisia,1
09/11/24,Female,25-34,Other,1
09/11/24,Female,25-34,Tunisia,1
09/11/24,Male,25-34,France,1
09/12/24,Male,18-24,Tunisia,1
09/13/24,Female,25-34,Tunisia,1
09/13/24,Male,18-24,Other,1
09/13/24,Male,35-44,Tunisia,1
09/13/24,Male,45+,Tunisia,1
09/14/24,Female,18-24,Other,1
09/14/24,Male,35-44,Tunisia,1
09/16/24,Female,25-34,Tunisia,2
09/16/24,Female,35-44,Tunisia,1
09/17/24,Female,18-24,Tunisia,1
09/17/24,Female,25-34,France,1
09/18/24,Female,25-34,Tunisia,1
09/18/24,Male,25-34,Tunisia,1
09/20/24,Female,18-24,Other,1
09/20/24,Female,25-34,Tunisia,1
09/22/24,Female,25-34,France,1
09/22/24,Female,25-34,Tunisia,1
09/22/24,Female,35-44,France,1
09/23/24,Male,25-34,France,1
09/26/24,Female,18-24,France,1
09/27/24,Female,25-34,Tunisia,1
09/28/24,Female,25-34,France,1
09/29/24,Female,25-34,Tunisia,1
09/29/24,Female,35-44,Tunisia,2
10/01/24,Female,18-24,Tunisia,1
10/02/24,Female,25-34,Other,1
10/02/24,Male,25-34,Tunisia,1
10/03/24,Male,25-34,Other,1
10/04/24,Female,18-24,France,1
10/04/24,Female,35-44,France,1
10/05/24,Female,25-34,France,1
10/05/24,Male,35-44,France,1
10/06/24,Female,25-34,France,2
10/11/24,Female,25-34,Tunisia,1
10/11/24,Male,25-34,Tunisia,1
10/13/24,Female,18-24,France,1
10/13/24,Male,25-34,Tunisia,1
10/14/24,Female,35-44,Tunisia,1
10/15/24,Male,25-34,France,1
10/16/24,Female,18-24,Tunisia,1
10/17/24,Female,25-34,France,1
10/17/24,Male,18-24,Other,1
10/17/24,Male,45+,Tunisia,1
10/19/24,Female,25-34,France,1
10/19/24,Female,25-34,Tunisia,1
10/22/24,Female,35-44,Tunisia,1
10/22/24,Female,45+,Tunisia,1
10/22/24,Male,35-44,France,1
10/24/24,Female,25-34,Other,1
10/24/24,Female,45+,Tunisia,1
10/25/24,Female,18-24,Tunisia,1
10/25/24,Female,35-44,France,1
10/25/24,Male,18-24,France,1
10/26/24,Female,18-24,France,1
10/26/24,Male,18-24,Other,1
10/28/24,Female,25-34,Tunisia,1
10/28/24,Female,45+,Tunisia,2
10/28/24,Male,25-34,Tunisia,1
10/29/24,Male,18-24,France,1
11/01/24,Female,25-34,Tunisia,1
11/01/24,Male,25-34,Tunisia,1
11/04/24,Female,18-24,Tunisia,1
11/05/24,Female,18-24,Tunisia,1
11/05/24,Female,25-34,France,2
11/05/24,Female,45+,Tunisia,1
11/06/24,Male,18-24,France,1
11/06/24,Male,25-34,Tunisia,1
11/08/24,Female,25-34,France,1
11/10/24,Female,18-24,Tunisia,2
11/10/24,Female,25-34,Tunisia,1
11/11/24,Male,35-44,Tunisia,1
11/12/24,Male,25-34,Tunisia,1
11/12/24,Male,45+,Tunisia,1
11/13/24,Female,25-34,France,1
11/15/24,Female,18-24,France,4
11/15/24,Female,18-24,Other,4
11/15/24,Female,18-24,Tunisia,8
11/15/24,Female,25-34,France,4
11/15/24,Female,25-34,Other,1
11/15/24,Female,25-34,Tunisia,15
11/15/24,Female,35-44,France,1
11/15/24,Female,35-44,Tunisia,6
11/15/24,Female,45+,France,2
11/15/24,Female,45+,Tunisia,2
11/15/24,Male,18-24,France,1
11/15/24,Male,18-24,Other,2
11/15/24,Male,18-24,Tunisia,3
11/15/24,Male,25-34,France,2
11/15/24,Male,25-34,Other,3
11/15/24,Male,25-34,Tunisia,3
11/15/24,Male,35-44,Other,1
11/15/24,Male,35-44,Tunisia,1
11/15/24,Male,45+,France,3
11/15/24,Male,45+,Tunisia,2
11/16/24,Female,18-24,France,1
11/16/24,Female,18-24,Other,1
11/16/24,Female,25-34,Other,1
11/16/24,Female,25-34,Tunisia,1
11/16/24,Female,35-44,Tunisia,1
11/16/24,Female,45+,Tunisia,2
11/16/24,Male,18-24,France,1
11/16/24,Male,18-24,Tunisia,1
11/16/24,Male,25-34,France,2
11/16/24,Male,25-34,Other,1
11/16/24,Male,25-34,Tunisia,2
11/16/24,Male,35-44,France,1
11/16/24,Male,45+,Tunisia,1
11/17/24,Female,18-24,Tunisia,1
11/19/24,Male,18-24,France,1
11/19/24,Male,18-24,Tunisia,2
11/19/24,Male,45+,Tunisia,1
11/20/24,Female,18-24,Tunisia,1
11/20/24,Male,25-34,France,1
11/21/24,Female,25-34,Tunisia,2
11/21/24,Male,18-24,Tunisia,1
11/21/24,Male,25-34,Tunisia,1
11/21/24,Male,35-44,Tunisia,2
11/22/24,Female,25-34,France,2
11/23/24,Female,25-34,Tunisia,1
11/24/24,Female,25-34,France,1
11/24/24,Female,35-44,Other,1
11/24/24,Male,25-34,Tunisia,1
11/24/24,Male,45+,France,1
11/26/24,Female,18-24,Tunisia,1
11/27/24,Female,35-44,Tunisia,1
11/30/24,Male,18-24,Tunisia,1
12/01/24,Female,25-34,Tunisia,1
12/01/24,Male,18-24,Tunisia,1
12/01/24,Male,35-44,France,1
12/01/24,Male,45+,Other,1
12/03/24,Male,18-24,France,1
12/04/24,Female,25-34,Tunisia,2
12/04/24,Female,35-44,France,1
12/04/24,Male,35-44,Tunisia,2
12/05/24,Female,18-24,France,1
12/05/24,Female,25-34,Tunisia,1
12/06/24,Female,18-24,France,2
12/09/24,Female,25-34,Other,1
12/09/24,Male,18-24,Tunisia,1
12/10/24,Female,35-44,Tunisia,1
12/10/24,Male,18-24,France,1
12/11/24,Female,18-24,Tunisia,1
12/11/24,Female,25-34,France,1
12/11/24,Female,25-34,Tunisia,2
12/11/24,Female,35-44,France,1
12/11/24,Female,35-44,Tunisia,1
12/11/24,Male,25-34,Tunisia,1
12/12/24,Female,18-24,France,1
12/12/24,Female,25-34,France,1
12/12/24,Female,35-44,Tunisia,1
12/12/24,Male,18-24,Tunisia,1
12/13/24,Female,18-24,Tunisia,1
12/14/24,Female,18-24,France,1
12/15/24,Female,18-24,France,1
12/15/24,Female,18-24,Tunisia,1
12/16/24,Female,25-34,France,1
12/16/24,Male,18-24,France,1
12/18/24,Female,45+,Tunisia,2
12/18/24,Male,18-24,Tunisia,1
12/18/24,Male,45+,Tunisia,1
12/19/24,Female,18-24,France,1
12/19/24,Female,18-24,Tunisia,1
12/19/24,Male,18-24,Tunisia,1
12/19/24,Male,35-44,Tunisia,1
12/20/24,Female,18-24,France,1
12/20/24,Female,18-24,Other,2
12/20/24,Female,18-24,Tunisia,2
12/20/24,Female,25-34,France,2
12/20/24,Female,25-34,Other,2
12/20/24,Female,25-34,Tunisia,2
12/20/24,Female,35-44,Other,1
12/20/24,Female,35-44,Tunisia,1
12/20/24,Female,45+,Tunisia,2
12/20/24,Male,18-24,France,1
12/20/24,Male,18-24,Tunisia,3
12/20/24,Male,25-34,France,1
12/20/24,Male,45+,Tunisia,1
12/21/24,Female,18-24,France,2
12/21/24,Female,18-24,Tunisia,2
12/21/24,Female,25-34,France,1
12/21/24,Female,25-34,Tunisia,1
12/21/24,Female,35-44,France,2
12/21/24,Female,35-44,Tunisia,1
12/21/24,Male,25-34,France,1
12/21/24,Male,25-34,Tunisia,2
12/21/24,Male,35-44,Tunisia,1
12/22/24,Female,18-24,France,1
12/22/24,Female,35-44,Tunisia,2
12/22/24,Male,18-24,France,1
12/22/24,Male,18-24,Tunisia,1
12/23/24,Female,18-24,Tunisia,1
12/23/24,Female,35-44,Tunisia,1
12/23/24,Female,45+,Tunisia,1
12/23/24,Male,25-34,Tunisia,1
12/25/24,Female,25-34,Tunisia,2
12/25/24,Male,18-24,Tunisia,1
12/25/24,Male,35-44,Tunisia,1
12/26/24,Female,18-24,Tunisia,1
12/26/24,Female,35-44,France,1
12/26/24,Male,18-24,Other,1
12/28/24,Female,25-34,Other,1
12/28/24,Female,25-34,Tunisia,2
12/28/24,Female,45+,France,1
12/28/24,Male,45+,France,1
12/29/24,Female,25-34,Tunisia,1
12/30/24,Female,35-44,Tunisia,1
12/31/24,Female,35-44,Tunisia,1
01/01/25,Female,18-24,Other,2
01/01/25,Female,25-34,Tunisia,1
01/03/25,Female,18-24,Tunisia,2
01/04/25,Female,45+,France,1
01/08/25,Male,25-34,Tunisia,1
01/09/25,Male,35-44,France,1
01/09/25,Male,35-44,Tunisia,1
01/10/25,Female,25-34,Tunisia,1
01/12/25,Male,18-24,Tunisia,1
01/13/25,Female,18-24,France,1
01/13/25,Female,25-34,Tunisia,1
01/13/25,Male,25-34,France,2
01/14/25,Male,35-44,Tunisia,1
01/16/25,Female,45+,France,1
01/18/25,Female,18-24,Other,1
01/18/25,Female,18-24,Tunisia,2
01/18/25,Male,18-24,France,1
01/20/25,Female,18-24,Tunisia,1
01/21/25,Female,45+,Tunisia,1
01/21/25,Male,25-34,France,1
01/24/25,Male,35-44,Tunisia,1
01/25/25,Female,25-34,Tunisia,1
01/27/25,Female,18-24,France,1
01/27/25,Female,25-34,France,1
01/28/25,Female,18-24,Tunisia,1
01/29/25,Male,25-34,France,1
01/29/25,Male,25-34,Other,1
01/30/25,Female,35-44,France,1
01/30/25,Female,45+,France,1
01/30/25,Female,45+,Tunisia,1
01/30/25,Male,25-34,Tunisia,1
01/30/25,Male,35-44,Tunisia,1
01/31/25,Male,35-44,France,1
02/01/25,Male,18-24,Tunisia,2
02/02/25,Female,25-34,France,1
02/02/25,Male,25-34,France,1
02/03/25,Female,18-24,Tunisia,1
02/03/25,Female,25-34,Tunisia,2
02/03/25,Female,35-44,France,1
02/03/25,Male,18-24,France,2
02/03/25,Male,25-34,France,2
02/03/25,Male,35-44,France,1
02/03/25,Male,45+,Tunisia,1
02/05/25,Female,18-24,Tunisia,1
02/05/25,Female,25-34,Tunisia,2
02/05/25,Female,45+,France,1
02/05/25,Male,35-44,France,1
02/07/25,Female,35-44,France,1
02/08/25,Female,18-24,France,1
02/09/25,Female,25-34,Tunisia,2
02/09/25,Male,25-34,Tunisia,1
02/10/25,Female,18-24,France,1
02/10/25,Male,25-34,Tunisia,1
02/11/25,Female,35-44,Other,1
02/11/25,Female,45+,Other,1
02/11/25,Male,18-24,Tunisia,1
02/12/25,Female,25-34,France,1
02/12/25,Female,25-34,Tunisia,2
02/12/25,Male,25-34,France,1
02/13/25,Female,25-34,Other,1
02/13/25,Female,25-34,Tunisia,1
02/13/25,Female,35-44,Tunisia,1
02/13/25,Female,45+,France,1
02/14/25,Female,18-24,Tunisia,2
02/14/25,Female,25-34,France,1
02/14/25,Female,35-44,France,1
02/14/25,Male,18-24,Tunisia,1
02/14/25,Male,25-34,Tunisia,1
02/15/25,Male,18-24,Tunisia,1
02/16/25,Female,45+,Tunisia,1
02/17/25,Female,25-34,France,1
02/17/25,Male,25-34,Other,1
02/20/25,Female,18-24,Tunisia,1
02/20/25,Female,25-34,France,1
02/20/25,Male,18-24,Other,1
02/20/25,Male,35-44,France,1
02/20/25,Male,35-44,Tunisia,1
02/21/25,Female,25-34,France,1
02/23/25,Female,18-24,France,1
02/23/25,Female,18-24,Other,1
02/23/25,Female,25-34,Tunisia,1
02/23/25,Male,25-34,Tunisia,1
02/25/25,Female,18-24,Tunisia,1
02/25/25,Female,25-34,France,1
02/25/25,Female,35-44,Tunisia,1
02/26/25,Male,18-24,France,1
02/26/25,Male,35-44,Other,1
02/26/25,Male,35-44,Tunisia,1
03/02/25,Male,18-24,Tunisia,1
03/03/25,Female,25-34,France,1
03/03/25,Female,45+,Tunisia,1
